"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Lunge (Dumbbell)",,"",2,"normal",20,20,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Iso-Lateral Row (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Iso-Lateral Row (Machine)",,"",1,"normal",120,8,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Iso-Lateral Row (Machine)",,"",2,"normal",120,10,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Leg Press (Machine)",,"",0,"normal",190,10,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Leg Press (Machine)",,"",1,"normal",190,10,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Leg Press (Machine)",,"",2,"normal",190,12,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Shoulder Press (Machine Plates)",,"",0,"normal",35,20,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Shoulder Press (Machine Plates)",,"",1,"normal",40,15,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",75,12,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",75,10,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",70,12,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Side Bend",,"",0,"normal",,24,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Side Bend",,"",1,"normal",,24,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Back Extension (Hyperextension)",,"",0,"normal",,15,,,
"Afternoon workout 💪","23 Dec 2025, 11:48","23 Dec 2025, 13:13","","Back Extension (Hyperextension)",,"",1,"normal",,15,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Bench Press (Dumbbell)",,"",0,"normal",60,12,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Bench Press (Dumbbell)",,"",1,"normal",60,12,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Bench Press (Dumbbell)",,"",3,"normal",60,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Arnold Press (Dumbbell)",,"",0,"normal",40,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Arnold Press (Dumbbell)",,"",1,"normal",40,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Arnold Press (Dumbbell)",,"",2,"normal",40,10,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Seated Chest Flys (Cable)",,"",0,"normal",40,12,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Seated Chest Flys (Cable)",,"",1,"normal",40,15,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Seated Chest Flys (Cable)",,"",2,"normal",40,15,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Leg Extension (Machine)",,"",0,"normal",120,15,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Leg Extension (Machine)",,"",1,"normal",120,15,,,
"Onsdag – Push + Legs","17 Dec 2025, 16:12","17 Dec 2025, 17:12","","Leg Extension (Machine)",,"",2,"normal",150,17,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",75,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",75,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",75,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Landmine Row",,"",0,"normal",80,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Landmine Row",,"",1,"normal",80,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Landmine Row",,"",2,"normal",80,12,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Face Pull",,"",0,"normal",35,15,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Face Pull",,"",1,"normal",40,15,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Face Pull",,"",2,"normal",40,21,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Seated Leg Curl (Machine)",,"",0,"normal",127.5,15,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Seated Leg Curl (Machine)",,"",1,"normal",127.5,15,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Seated Leg Curl (Machine)",,"",2,"normal",127.5,14,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Deadlift (Barbell)",,"",0,"normal",80,6,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Deadlift (Barbell)",,"",1,"normal",80,6,,,
"Mandag – Pull + Legs","15 Dec 2025, 16:15","15 Dec 2025, 17:22","","Deadlift (Barbell)",,"",2,"normal",80,6,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Bench Press (Dumbbell)",,"",0,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Bench Press (Dumbbell)",,"",1,"normal",48,11,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Bench Press (Dumbbell)",,"",2,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Bench Press (Dumbbell)",,"",3,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",0,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",2,"normal",48,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Arnold Press (Dumbbell)",,"",0,"normal",32,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Arnold Press (Dumbbell)",,"",1,"normal",32,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Arnold Press (Dumbbell)",,"",2,"normal",32,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Chest Dip",,"",0,"normal",,8,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Chest Dip",,"",1,"normal",,8,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Chest Dip",,"",2,"normal",,10,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Seated Chest Flys (Cable)",,"",0,"normal",40,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Seated Chest Flys (Cable)",,"",1,"normal",40,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Seated Chest Flys (Cable)",,"",2,"normal",40,12,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Leg Extension (Machine)",,"",0,"normal",120,15,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Leg Extension (Machine)",,"",1,"normal",120,15,,,
"Onsdag – Push + Legs","10 Dec 2025, 16:23","10 Dec 2025, 17:34","","Leg Extension (Machine)",,"",2,"normal",120,15,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",75,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",75,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",75,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Low Cable Fly Crossovers",,"",0,"normal",20,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Low Cable Fly Crossovers",,"",1,"normal",20,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Low Cable Fly Crossovers",,"",2,"normal",20,15,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Hammer Curl (Dumbbell)",,"",0,"normal",32,16,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Hammer Curl (Dumbbell)",,"",1,"normal",36,10,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Hammer Curl (Dumbbell)",,"",2,"normal",32,14,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Lat Raise Incline Variant",,"",0,"normal",20,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Lat Raise Incline Variant",,"",1,"normal",20,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Lat Raise Incline Variant",,"",2,"normal",20,12,,,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Plank",,"",0,"normal",,,,65,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Plank",,"",1,"normal",,,,75,
"Fredag – Full Body / Accessory","5 Dec 2025, 14:46","5 Dec 2025, 15:40","","Plank",,"",2,"normal",,,,63,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Bench Press (Dumbbell)",,"",3,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,8,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Arnold Press (Dumbbell)",,"",0,"normal",40,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Arnold Press (Dumbbell)",,"",1,"normal",40,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Arnold Press (Dumbbell)",,"",2,"normal",40,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Chest Dip",,"",0,"normal",,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Chest Dip",,"",1,"normal",,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Chest Dip",,"",2,"normal",,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Seated Chest Flys (Cable)",,"",0,"normal",50,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Seated Chest Flys (Cable)",,"",1,"normal",50,12,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Seated Chest Flys (Cable)",,"",2,"normal",50,14,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Leg Extension (Machine)",,"",0,"normal",150,15,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Leg Extension (Machine)",,"",1,"normal",150,15,,,
"Onsdag – Push + Legs","3 Dec 2025, 16:19","3 Dec 2025, 17:33","","Leg Extension (Machine)",,"",2,"normal",150,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",95,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",95,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",100,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Low Cable Fly Crossovers",,"",0,"normal",25,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Low Cable Fly Crossovers",,"",1,"normal",25,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Low Cable Fly Crossovers",,"",2,"normal",25,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Behind the Back Curl (Cable)",,"",0,"normal",30,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Behind the Back Curl (Cable)",,"",1,"normal",30,13,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Behind the Back Curl (Cable)",,"",2,"normal",30,12,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Lat Raise Incline Variant",,"",0,"normal",20,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Lat Raise Incline Variant",,"",1,"normal",20,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Lat Raise Incline Variant",,"",2,"normal",20,15,,,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Plank",,"",0,"normal",,,,65,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Plank",,"",1,"normal",,,,75,
"Fredag – Full Body / Accessory","28 Nov 2025, 15:21","28 Nov 2025, 16:26","","Plank",,"",2,"normal",,,,63,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Bench Press (Dumbbell)",,"",2,"normal",60,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Bench Press (Dumbbell)",,"",3,"normal",60,10,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,8,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,8,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,8,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Arnold Press (Dumbbell)",,"",0,"normal",40,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Arnold Press (Dumbbell)",,"",1,"normal",40,10,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Arnold Press (Dumbbell)",,"",2,"normal",40,10,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Chest Dip",,"",0,"normal",,8,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Chest Dip",,"",1,"normal",,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Chest Dip",,"",2,"normal",,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Seated Chest Flys (Cable)",,"",0,"normal",50,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Seated Chest Flys (Cable)",,"",1,"normal",50,12,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Seated Chest Flys (Cable)",,"",2,"normal",50,13,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Leg Extension (Machine)",,"",0,"normal",150,15,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Leg Extension (Machine)",,"",1,"normal",150,15,,,
"Onsdag – Push + Legs","26 Nov 2025, 16:20","26 Nov 2025, 17:41","","Leg Extension (Machine)",,"",2,"normal",150,15,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",70,12,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",75,12,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",75,9,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Landmine Row",,"",0,"normal",80,10,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Landmine Row",,"",1,"normal",70,12,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Landmine Row",,"",2,"normal",70,12,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Face Pull",,"",0,"normal",35,20,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Face Pull",,"",1,"normal",35,20,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Face Pull",,"",2,"normal",40,18,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Seated Leg Curl (Machine)",,"",0,"normal",127.5,15,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Seated Leg Curl (Machine)",,"",1,"normal",127.5,15,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Seated Leg Curl (Machine)",,"",2,"normal",127.5,16,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Deadlift (Barbell)",,"",0,"normal",80,6,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Deadlift (Barbell)",,"",1,"normal",80,6,,,
"Mandag – Pull + Legs","24 Nov 2025, 16:17","24 Nov 2025, 17:34","","Deadlift (Barbell)",,"",2,"normal",80,6,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",95,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",95,10,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",95,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Low Cable Fly Crossovers",,"",0,"normal",20,15,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Low Cable Fly Crossovers",,"",1,"normal",20,15,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Low Cable Fly Crossovers",,"",2,"normal",20,15,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Behind the Back Curl (Cable)",,"",0,"normal",30,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Behind the Back Curl (Cable)",,"",1,"normal",30,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Behind the Back Curl (Cable)",,"",2,"normal",30,13,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Lat Raise Incline Variant",,"45%",0,"normal",12,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Lat Raise Incline Variant",,"45%",1,"normal",12,12,,,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Plank",,"",0,"normal",,,,65,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Plank",,"",1,"normal",,,,75,
"Fredag – Full Body / Accessory","21 Nov 2025, 15:16","21 Nov 2025, 16:34","","Plank",,"",2,"normal",,,,63,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Bench Press (Dumbbell)",,"",3,"normal",60,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Arnold Press (Dumbbell)",,"",0,"normal",40,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Arnold Press (Dumbbell)",,"",1,"normal",40,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Arnold Press (Dumbbell)",,"",2,"normal",40,10,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Chest Dip",,"",0,"normal",,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Chest Dip",,"",1,"normal",,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Chest Dip",,"",2,"normal",,8,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Seated Chest Flys (Cable)",,"",0,"normal",40,15,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Seated Chest Flys (Cable)",,"",1,"normal",40,15,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Seated Chest Flys (Cable)",,"",2,"normal",40,15,,,
"Onsdag – Push + Legs","19 Nov 2025, 16:21","19 Nov 2025, 17:34","","Leg Extension (Machine)",,"",0,"normal",150,15,,,
